projection_status,diagnostic_layer,diagnostic_class,edit_signature,target_count,source_type_count,total_occurrences,count_2020,count_2021,count_2022,count_2023,count_2024,count_2025,example_targets_json
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:EU_G;RULE_ONLY:M,2,2,12,1,4,0,3,1,3,"[""펴늬점만"", ""펴늬점마다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:L;SUB:N>NG,2,2,12,0,8,1,1,1,1,"[""펼리성도"", ""펼리성드리""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:W,7,7,12,0,3,5,0,3,1,"[""퇴지궈늘"", ""퇴직꽈"", ""닥튀김과"", ""로보톼될까"", ""퇴화해써""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:B;SUB:M>L;SUB:N>Y;RULE_ONLY:Y,6,6,12,1,3,1,0,0,7,"[""협려카면서"", ""협려기죠"", ""협려카며"", ""협려카면"", ""협려칸다면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:T;SUB:D>W;RULE_ONLY:Y,7,7,12,3,0,1,1,1,6,"[""정년퇴지카면"", ""정년퇴지캗쬬"", ""정년퇴임하셔갇꼬"", ""정년퇴지카며는"", ""정년퇴지카면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;RULE_ONLY:Y;RULE_ONLY:L,3,3,12,1,4,2,0,2,3,"[""항년별로"", ""섹쎤별로"", ""항년별로나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:Y,9,9,12,3,3,1,0,1,4,"[""계시는구뇨"", ""경기후반가며는"", ""경우여썬냐"", ""나오셔썬냐"", ""내려안거드뇨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;RULE_ONLY:Y,10,10,12,1,0,1,1,3,6,"[""하셔야겓쬬"", ""드셔야겓쬬"", ""마셔야겓쬬"", ""바드셔야죠"", ""보셔야겓쬬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;RULE_ONLY:L,8,8,12,4,1,0,1,3,3,"[""네입클로버"", ""세입클로버"", ""네입클로버가"", ""네입클로버를"", ""납꼴로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:N>L;SUB:N>NG,7,7,12,1,4,2,2,0,3,"[""정리정도늘"", ""정리정도니"", ""강릉쪼게"", ""왕릉드리"", ""왕릉드리랑""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:Y;RULE_ONLY:G;RULE_ONLY:Y,6,6,12,0,2,3,1,4,2,"[""근골격꼐"", ""근골격꼐가"", ""근골격꼐는"", ""근골격꼐로는"", ""근골격꼐를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:EO;SUB:NG>N,8,8,11,0,4,4,0,1,2,"[""으뭔까지"", ""으뭔만큼"", ""이뭔그브로"", ""사뭐렌가"", ""사뭘다린가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:J;SUB:D>Y,3,3,11,8,0,1,0,2,0,"[""너머젼는데도"", ""너머젼는데두"", ""너머젼는지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:K;SUB:G>W,7,7,11,1,3,2,3,1,1,"[""열리느마쾨"", ""열리느마쾨라는"", ""할리퀴니랑"", ""열리느마쾨가"", ""열리느마쾨나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;SUB:NG>N;RULE_ONLY:Y,5,5,11,1,1,0,3,3,3,"[""만난냐"", ""만난냐고"", ""만나겐냐"", ""만난냐고요"", ""만난냐라고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:P;SUB:B>Y,5,5,11,1,7,0,0,2,1,"[""퇴폐저긴"", ""퇴폐저기고"", ""퇴폐미저긴"", ""퇴폐저그로"", ""퇴폐저기지도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;RULE_ONLY:L;RULE_ONLY:Y;SUB:NG>N,8,8,11,2,2,3,1,2,1,"[""활려기라든가"", ""궐려기라든가"", ""괄려니라든가"", ""괄려닌가"", ""괄려닌가요""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:W;RULE_ONLY:N;RULE_ONLY:Y,10,10,11,1,3,1,4,1,1,"[""봔녜"", ""가봗껜냐"", ""놔둰냐"", ""되겐냐니까"", ""되겐냔데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;RULE_ONLY:G,4,4,11,0,0,1,3,3,4,"[""경복꿍이"", ""경복꿍이랑"", ""경복꿍이라는"", ""경복꿍이라던지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>G;SUB:N>L,10,10,11,1,1,4,5,0,0,"[""뉴욕로리라고"", ""격리시그로"", ""격리자드른"", ""격리해썯꼬"", ""격리해쓸""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:Y;RULE_ONLY:W,11,11,11,1,6,0,2,2,0,"[""맏꾜환"", ""맏껴줘"", ""맏껴줘서"", ""맏꾜화늘"", ""맏꾜화니다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;SUB:M>N,8,8,11,2,3,1,1,1,3,"[""인분바께"", ""간판바리고"", ""검진반바든"", ""번뿐바께"", ""선반뿐마니""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:B,10,10,11,0,0,3,1,2,5,"[""이백씹팔"", ""백꾸십파리자나"", ""백꾸십팔"", ""백꾸십팔만"", ""백싸십팔만""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:Y;RULE_ONLY:N,8,8,11,2,2,3,2,2,0,"[""학꾜연나"", ""학꾜연네"", ""학쌩이션나요"", ""대학꾜수연는데"", ""대학꾜연나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:W;SUB:E>AE,9,9,11,1,6,0,0,2,2,"[""언급뙏떤"", ""완공돼쓸"", ""건국뙏떤"", ""언급뙈썯떤"", ""언급뙈쓰니까""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;CANDIDATE_ONLY:D;SUB:Y>S,4,4,10,0,1,0,6,2,1,"[""버피싀"", ""와이드피싀"", ""피싀"", ""피너싀""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;RULE_ONLY:B;SUB:M>L;SUB:N>Y,5,5,10,0,0,6,1,2,1,"[""덥빱류"", ""덥빱류를"", ""덥빱류가"", ""덥빱류는"", ""덥빱류지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;RULE_ONLY:K;SUB:G>W,5,5,10,0,0,1,4,2,3,"[""압빠퀴"", ""압빠퀴가"", ""압빠퀴는"", ""압빠퀴를"", ""압빠퀴와""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:B;RULE_ONLY:L,2,2,10,4,0,3,2,1,0,"[""압빨로"", ""팝빨라드로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:H;SUB:K>Y;RULE_ONLY:N,7,7,10,4,3,0,0,3,0,"[""익현는데"", ""억혀인는"", ""박혀낸나"", ""박혀썬는데"", ""박현는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:W;SUB:NG>N;RULE_ONLY:W,8,8,10,2,3,2,0,2,1,"[""객꽌화나"", ""직꽌된"", ""객꽌화라고"", ""객꽌화한"", ""객꽌화할""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;SUB:E>AE,8,8,10,1,1,2,4,0,2,"[""곡꽹이가"", ""곡꽹이질"", ""곡꽹이라고"", ""곡꽹이로"", ""곡꽹이를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:L;RULE_ONLY:D,8,8,10,1,1,0,1,1,6,"[""오믈렏처럼"", ""태블릳처럼"", ""민들레꼳처럼"", ""블로그마켇처럼"", ""초콜릳처럼""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:S;SUB:SS>Y;SUB:B>P,5,5,10,0,3,0,7,0,0,"[""올라인쇼핑몰"", ""올라인쇼핑모레서"", ""올라인쇼핑을"", ""올라인쇼핑모른"", ""올라인쇼핑모리지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:N>Y;RULE_ONLY:W;SUB:E>AE,6,6,10,1,0,0,1,2,6,"[""생략뙈"", ""생략뙈써요"", ""생략뙈서"", ""생략뙈써"", ""생략뙏찌마는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:L;RULE_ONLY:M,1,1,10,0,5,2,1,2,0,"[""펼리함만""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:W;RULE_ONLY:Y;RULE_ONLY:L;SUB:N>Y,1,1,10,2,6,0,1,1,0,"[""컴퓨터화룡능력""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:S;SUB:SS>Y;SUB:B>P;RULE_ONLY:N,4,4,10,0,4,3,1,2,0,"[""쇼핑핸는데"", ""쇼핑모리언는데"", ""쇼핑센터연는데"", ""쇼핑이언는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:Y;RULE_ONLY:N,4,4,10,4,0,0,3,1,2,"[""튀견는데"", ""퇴임하션는데"", ""퇴곈노게"", ""퇴원하션는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;SUB:NG>N;RULE_ONLY:W;RULE_ONLY:Y,7,7,10,1,0,8,0,0,1,"[""관광업꼐"", ""관광경영이얻짜나"", ""관광명소임니다"", ""관광업꼐나"", ""관광업꼐도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;SUB:NG>N;RULE_ONLY:W;RULE_ONLY:Y;RULE_ONLY:W,7,7,10,8,0,2,0,0,0,"[""관광경영학꽈"", ""관광경영학꽈가"", ""관광경영학꽈다"", ""관광경영학꽈로"", ""관광경영학꽈를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:EU_G;RULE_ONLY:G;RULE_ONLY:Y,3,3,10,3,4,0,1,0,2,"[""경희대학꾜"", ""경희대학꾜를"", ""경희대학꾜로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:K;SUB:G>W;RULE_ONLY:W,9,9,10,1,0,1,2,2,4,"[""겨콰되는"", ""교차콰된"", ""무려콰된다"", ""무려콰될"", ""본겨콰되얻씀니다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;SUB:NG>N,3,3,10,1,3,1,1,2,2,"[""장년부턴가"", ""재장년부턴가"", ""촉뻡쏘년버비라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>G;SUB:NG>N;RULE_ONLY:W,1,1,10,0,1,0,0,0,9,"[""혁씬과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:AE>E;RULE_ONLY:N,4,4,10,1,0,1,3,3,2,"[""해외여행이언는데"", ""해외연는데"", ""내외연나"", ""처태외여행이언는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:EO>Y;SUB:I>EO,4,4,10,1,2,1,1,1,4,"[""협쌍할"", ""협쌍이나"", ""협쌍하고"", ""협쌍하자""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;SUB:N>NG,3,3,10,0,6,2,0,2,0,"[""납꼴당도"", ""납꼴당처럼"", ""입뽕도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:N>NG;SUB:N>NG;SUB:NG>N,7,7,10,2,1,0,2,2,3,"[""긍정저기신가요"", ""공통저민가"", ""공통저미라든가"", ""긍정저긴가요"", ""긍정저긴거네""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:Y;SUB:N>NG,7,7,10,0,2,0,0,6,2,"[""학썡드리"", ""학꾜랑도"", ""대학꾜생드리"", ""대학꾜스생들끼리"", ""백뼝저니""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;SUB:N>L;RULE_ONLY:N,8,8,10,4,1,1,0,4,0,"[""폭라캔는데"", ""국립꽁워니언나"", ""독리비언는데"", ""독리판는"", ""죽리뭐니언나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:NG>G;RULE_ONLY:Y,9,9,10,3,5,0,1,1,0,"[""한국꾜원대"", ""건국때학꾜는"", ""건국때학꾜라는"", ""단국때학꾜여서"", ""한국까곡뿌터면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:B;RULE_ONLY:M,5,5,9,1,0,4,3,1,0,"[""집빰만"", ""덥빰만"", ""립빰만"", ""여너덥빰만"", ""집빰마네""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:G,8,8,9,0,1,3,1,1,3,"[""최석꾸"", ""최적끼긴"", ""최측끄니어쓰니까"", ""최측끄니자나요"", ""최측끄닌""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:W;RULE_ONLY:Y,5,5,9,2,2,0,1,3,1,"[""취소되며는"", ""멈춰줘쓰면"", ""취해줘쓰면"", ""최상위궈니죠"", ""최소화핻따면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;SUB:NG>L;SUB:N>Y;SUB:K>G,7,7,9,1,3,0,0,0,5,"[""국려긔"", ""학려긔"", ""착륙또"", ""착륙썬"", ""착륙썬마저도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:H;SUB:NG>N,5,5,9,1,2,2,1,1,2,"[""다혈지린가"", ""시러해썬는데요"", ""김다혀니라든가"", ""덛때야하는거"", ""힘드러핻떤걸""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;RULE_ONLY:W;RULE_ONLY:Y,7,7,9,1,3,0,1,0,4,"[""아콰되면서"", ""야콰되면서"", ""가소콰되면서"", ""고차콰되면"", ""아콰되면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;SUB:N>NG,5,5,9,1,1,2,2,3,0,"[""하쾨장도"", ""구쾨의사당도"", ""부하쾨장들"", ""오쾅상제가"", ""퀴나망도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:L;SUB:N>Y,6,6,9,3,4,0,1,0,1,"[""글로장려금"", ""조절릉려기"", ""글로장려그미"", ""자기조절릉려글"", ""자기조절릉력""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;SUB:NG>N;RULE_ONLY:Y;RULE_ONLY:Y,2,2,9,4,1,1,0,3,0,"[""만난냐면"", ""만난냐며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:EU_G;SUB:NG>N,4,4,9,0,4,1,2,1,1,"[""펴늬저미라든가"", ""펴늬저민가"", ""펴늬점만크믄"", ""펴늬점만큼""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:W;RULE_ONLY:Y,9,9,9,0,5,0,0,3,1,"[""부폐되거드뇨"", ""살펴봐야겓쬬"", ""살펴봗꺼드뇨"", ""살펴줘쓰면"", ""컴퓨터공학꽈며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y;RULE_ONLY:W;SUB:E>AE,6,6,9,0,1,2,2,1,3,"[""표현됃꼬"", ""폐교됃따는"", ""폐교됃짜나"", ""표현돼쓸"", ""표현됃따고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:W;SUB:E>AE,7,7,9,2,1,1,2,2,1,"[""퇴색뙈서"", ""퇴색뙏따고"", ""로보톼돼"", ""퇴색뙈"", ""퇴색뙈가지고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;SUB:M>NG;SUB:NG>N,4,4,9,1,1,1,1,4,1,"[""화장푸미라든가"", ""각꽝반는다고"", ""광복쩌린가"", ""확짱파닌가가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:L;SUB:NG>N,7,7,9,0,3,1,0,2,3,"[""별로엳따든가"", ""커리큘러미라든가"", ""귤라무라든가"", ""당혈린가"", ""별라사만큼""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:W;SUB:E>AE,3,3,9,1,3,2,1,1,1,"[""경직뙈"", ""경직뙈서"", ""저굥됀는지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;SUB:NG>N,7,7,9,1,2,2,0,1,3,"[""봉면가왕인가"", ""계란구기라든가"", ""궁미년그미라든가"", ""봉면가왕이라든가"", ""재장년까진가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:E>AE;RULE_ONLY:W;SUB:E>AE,4,4,9,2,2,1,0,4,0,"[""왜곡뙈서"", ""왜곡뙈"", ""왜곡뙈쓸"", ""왜곡뙌나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:E>AE;RULE_ONLY:Y;RULE_ONLY:H;RULE_ONLY:Y;RULE_ONLY:Y,3,3,9,2,1,0,0,0,6,"[""왜냐하며뇨"", ""왜냐하며느뇨"", ""왜냐하면며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;RULE_ONLY:EU_G,1,1,9,1,2,1,1,3,1,"[""십뿌늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;SUB:N>L;SUB:NG>N,4,4,9,0,2,0,1,5,1,"[""합리저긴가"", ""압록깡인가"", ""지닙로라든가"", ""합리저긴가를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:W;SUB:NG>N,7,7,9,0,3,1,0,1,4,"[""식쌩화리라든가"", ""학쌩회라든가"", ""복뀌시킨다든가"", ""수학꽌가"", ""역싸과닌가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:L,1,1,9,1,0,6,1,0,1,"[""학꾜별로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;SUB:N>L;SUB:M>NG;RULE_ONLY:W,6,6,9,1,1,4,2,0,1,"[""국립쭝앙방물과네"", ""국립쭝앙방물과네서"", ""국립쭝앙방물관"", ""국리패양방물관"", ""국립써울중앙방물관""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:B,7,7,9,0,0,0,1,1,7,"[""천구배고십팔"", ""천구백씹팔"", ""돈가스덥빠베"", ""돈가스덥빱"", ""돈가스마요덥팝""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:G,4,4,9,7,0,0,1,0,1,"[""분단국까고"", ""분단국까가"", ""분단국까인"", ""손꾸락낌""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:G;RULE_ONLY:B,1,1,9,0,0,2,0,3,4,"[""천구백꾸십팔""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:W;RULE_ONLY:N,5,5,9,1,2,2,0,2,2,"[""문과연는데"", ""간과핸는데"", ""문과여썬는데"", ""셀프사진과니언나"", ""안가봔는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:W;SUB:N>NG,5,5,9,0,5,1,0,2,1,"[""문과생드리"", ""덕찐광장"", ""덕찐광장에서"", ""문과생드른"", ""문과생드릐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:B;RULE_ONLY:W,4,4,8,2,0,1,3,1,1,"[""압빡꽈"", ""덥빱꽈"", ""여너덥빱꽈"", ""집빱꽈""]"
